,user_id,location_id,rating
14592,5845,29,50.0
14593,5846,3,50.0
14594,5847,3,50.0
14595,5847,18,40.0
14596,5847,29,40.0
14597,5848,3,20.0
14598,5849,3,50.0
14599,5849,13,40.0
14600,5849,18,50.0
14601,5849,27,50.0
14602,5849,30,40.0
14603,5850,3,30.0
14604,5850,13,50.0
14605,5850,27,50.0
14606,5851,3,40.0
14607,5852,3,40.0
14608,5852,6,40.0
14609,5852,13,40.0
14610,5852,15,50.0
14611,5853,3,40.0
14612,5854,3,50.0
14613,5855,3,50.0
14614,5856,3,50.0
14615,5856,9,40.0
14616,5856,12,30.0
14617,5856,13,30.0
14618,5856,17,40.0
14619,5856,18,40.0
14620,5856,23,30.0
14621,5856,27,30.0
14622,5856,29,30.0
14623,5857,3,50.0
14624,5857,10,50.0
14625,5857,18,50.0
14626,5857,27,50.0
14627,5857,30,40.0
14628,5858,3,40.0
14629,5858,18,50.0
14630,5859,3,40.0
14631,5859,13,50.0
14632,5859,27,50.0
14633,5860,3,50.0
14634,5861,3,40.0
14635,5862,3,40.0
14636,5863,3,50.0
14637,5863,13,40.0
14638,5863,18,30.0
14639,5863,27,30.0
14640,5864,3,20.0
14641,5864,6,40.0
14642,5864,14,20.0
14643,5864,16,40.0
14644,5865,3,40.0
14645,5866,3,50.0
14646,5866,18,40.0
14647,5867,3,50.0
14648,5868,3,40.0
14649,5869,3,50.0
14650,5869,12,50.0
14651,5869,13,50.0
14652,5869,18,50.0
14653,5869,22,50.0
14654,5869,27,50.0
14655,5870,3,50.0
14656,5871,3,30.0
14657,5872,3,50.0
14658,5872,13,40.0
14659,5872,18,50.0
14660,5872,27,50.0
14661,5873,3,40.0
14662,5873,30,50.0
14663,5874,3,30.0
14664,5874,18,40.0
14665,5875,3,50.0
14666,5875,7,50.0
14667,5875,9,50.0
14668,5875,12,50.0
14669,5875,13,50.0
14670,5875,17,50.0
14671,5875,18,50.0
14672,5875,23,50.0
14673,5875,27,50.0
14674,5875,30,50.0
14675,5875,31,50.0
14676,5875,33,50.0
14677,5876,4,40.0
14678,5876,26,50.0
14679,5876,28,50.0
14680,5877,4,50.0
14681,5878,4,50.0
14682,5879,4,50.0
14683,5880,4,50.0
14684,5881,4,50.0
14685,5882,4,40.0
14686,5883,4,50.0
14687,5884,4,50.0
14688,5885,4,50.0
14689,5886,4,50.0
14690,5887,4,50.0
14691,5888,4,50.0
14692,5889,4,50.0
14693,5890,4,50.0
14694,5891,4,50.0
14695,5892,4,50.0
14696,5893,4,50.0
14697,5894,4,50.0
14698,5895,4,50.0
14699,5896,4,50.0
14700,5897,4,50.0
14701,5898,4,50.0
14702,5899,4,50.0
14703,5900,4,50.0
14704,5901,4,50.0
14705,5902,4,50.0
14706,5903,4,50.0
14707,5904,4,50.0
14708,5905,4,50.0
14709,5906,4,50.0
14710,5907,4,50.0
14711,5908,4,50.0
14712,5909,4,50.0
14713,5910,4,50.0
14714,5911,4,50.0
14715,5912,4,50.0
14716,5913,4,50.0
14717,5913,9,50.0
14718,5913,14,40.0
14719,5913,23,40.0
14720,5914,4,40.0
14721,5914,13,30.0
14722,5914,18,40.0
14723,5914,19,30.0
14724,5914,27,30.0
14725,5915,4,50.0
14726,5916,4,50.0
14727,5916,7,50.0
14728,5916,12,50.0
14729,5917,4,50.0
14730,5918,4,50.0
14731,5919,4,50.0
14732,5919,18,50.0
14733,5920,4,40.0
14734,5921,4,50.0
14735,5922,4,50.0
14736,5922,14,50.0
14737,5923,4,40.0
14738,5924,4,50.0
14739,5925,4,50.0
14740,5926,4,50.0
14741,5926,6,50.0
14742,5926,8,50.0
14743,5926,12,40.0
14744,5926,23,50.0
14745,5927,4,50.0
14746,5927,10,30.0
14747,5928,4,40.0
14748,5929,4,50.0
14749,5930,4,50.0
14750,5931,4,50.0
14751,5932,4,50.0
14752,5932,18,40.0
14753,5933,4,50.0
14754,5934,4,50.0
14755,5935,4,30.0
14756,5935,7,50.0
14757,5936,4,40.0
14758,5937,4,50.0
14759,5938,4,50.0
14760,5939,4,50.0
14761,5939,8,50.0
14762,5940,4,50.0
14763,5940,8,50.0
14764,5940,13,50.0
14765,5940,14,50.0
14766,5940,18,30.0
14767,5940,19,50.0
14768,5941,4,50.0
14769,5942,4,50.0
14770,5942,19,30.0
14771,5943,4,50.0
14772,5943,5,50.0
14773,5943,13,40.0
14774,5943,18,30.0
14775,5944,4,50.0
14776,5945,4,50.0
14777,5946,4,50.0
14778,5947,4,40.0
14779,5947,9,50.0
14780,5947,16,50.0
14781,5947,17,50.0
14782,5947,18,50.0
14783,5947,23,50.0
14784,5948,4,50.0
14785,5949,4,50.0
14786,5950,4,50.0
14787,5951,4,50.0
14788,5952,4,50.0
14789,5953,4,10.0
14790,5954,4,50.0
14791,5954,12,50.0
14792,5955,4,50.0
14793,5955,8,50.0
14794,5955,13,40.0
14795,5956,4,50.0
14796,5957,4,50.0
14797,5957,5,50.0
14798,5957,8,50.0
14799,5957,12,50.0
14800,5957,26,40.0
14801,5958,4,50.0
14802,5959,4,50.0
14803,5960,4,50.0
14804,5961,4,50.0
14805,5962,4,50.0
14806,5963,4,40.0
14807,5963,15,40.0
14808,5964,4,50.0
14809,5965,4,50.0
14810,5965,14,50.0
14811,5965,19,30.0
14812,5966,4,20.0
14813,5966,12,50.0
14814,5966,14,30.0
14815,5966,16,50.0
14816,5966,20,50.0
14817,5966,21,50.0
14818,5967,4,50.0
14819,5968,4,50.0
14820,5969,4,50.0
14821,5970,4,50.0
14822,5970,19,20.0
14823,5971,4,40.0
14824,5972,4,50.0
14825,5972,11,50.0
14826,5973,4,30.0
14827,5973,13,40.0
14828,5973,18,40.0
14829,5974,4,50.0
14830,5974,13,30.0
14831,5974,18,40.0
14832,5975,4,50.0
14833,5975,5,50.0
14834,5975,18,50.0
14835,5976,4,50.0
14836,5977,4,50.0
14837,5978,4,50.0
14838,5979,4,50.0
14839,5980,4,50.0
14840,5980,5,40.0
14841,5980,6,40.0
14842,5980,12,40.0
14843,5980,13,40.0
14844,5980,20,50.0
14845,5981,4,40.0
14846,5981,10,50.0
14847,5981,12,50.0
14848,5981,13,30.0
14849,5981,21,30.0
14850,5982,4,50.0
14851,5983,4,40.0
14852,5983,6,50.0
14853,5983,7,50.0
14854,5983,13,50.0
14855,5983,15,50.0
14856,5983,16,50.0
14857,5983,17,50.0
14858,5983,27,40.0
14859,5983,30,50.0
14860,5983,32,30.0
14861,5984,4,40.0
14862,5984,12,50.0
14863,5984,24,40.0
14864,5984,27,30.0
14865,5985,4,50.0
14866,5986,4,40.0
14867,5986,18,40.0
14868,5987,4,50.0
14869,5987,5,50.0
14870,5987,12,30.0
14871,5987,13,50.0
14872,5987,18,50.0
14873,5987,27,50.0
14874,5988,4,40.0
14875,5989,4,50.0
14876,5989,5,50.0
14877,5989,6,50.0
14878,5990,4,50.0
14879,5991,4,50.0
14880,5992,4,50.0
14881,5993,4,50.0
14882,5993,18,50.0
14883,5993,28,50.0
14884,5994,4,50.0
14885,5994,10,50.0
14886,5995,4,50.0
14887,5995,12,50.0
14888,5995,26,50.0
14889,5996,4,50.0
14890,5996,10,50.0
14891,5996,11,50.0
14892,5996,22,50.0
14893,5997,4,50.0
14894,5998,4,50.0
14895,5999,4,50.0
14896,6000,4,50.0
14897,6000,13,50.0
14898,6000,18,40.0
14899,6001,4,50.0
14900,6001,12,40.0
14901,6001,24,50.0
14902,6001,26,50.0
14903,6002,4,50.0
14904,6003,4,50.0
14905,6003,6,40.0
14906,6003,15,50.0
14907,6003,32,40.0
14908,6003,33,30.0
14909,6004,4,50.0
14910,6004,15,50.0
14911,6005,4,50.0
14912,6006,4,40.0
14913,6007,4,50.0
14914,6008,4,50.0
14915,6009,4,50.0
14916,6010,4,50.0
14917,6010,7,40.0
14918,6010,16,50.0
14919,6011,4,50.0
14920,6012,4,50.0
14921,6012,13,50.0
14922,6013,4,50.0
14923,6014,4,40.0
14924,6015,4,50.0
14925,6016,4,50.0
14926,6017,4,50.0
14927,6018,4,50.0
14928,6018,13,20.0
14929,6019,4,40.0
14930,6019,13,30.0
14931,6020,4,50.0
14932,6021,4,50.0
14933,6022,4,50.0
14934,6023,4,40.0
14935,6024,4,50.0
14936,6025,4,50.0
14937,6026,4,40.0
14938,6026,6,50.0
14939,6026,12,40.0
14940,6026,16,50.0
14941,6027,4,50.0
14942,6028,4,50.0
14943,6029,4,50.0
14944,6030,4,50.0
14945,6030,12,30.0
14946,6030,27,30.0
14947,6031,4,50.0
14948,6032,4,40.0
14949,6033,4,50.0
14950,6034,4,50.0
14951,6035,4,40.0
14952,6035,22,20.0
14953,6036,4,50.0
14954,6037,4,50.0
14955,6038,4,50.0
14956,6039,4,50.0
14957,6039,13,40.0
14958,6040,4,50.0
14959,6040,6,50.0
14960,6040,20,50.0
14961,6040,27,30.0
14962,6041,4,50.0
14963,6042,4,20.0
14964,6042,16,40.0
14965,6042,21,40.0
14966,6042,23,40.0
14967,6043,4,50.0
14968,6043,8,50.0
14969,6043,12,50.0
14970,6044,4,50.0
14971,6045,4,50.0
14972,6046,4,40.0
14973,6046,12,40.0
14974,6046,27,30.0
14975,6047,4,50.0
14976,6047,8,50.0
14977,6047,12,50.0
14978,6047,13,50.0
14979,6047,27,50.0
14980,6048,4,40.0
14981,6048,12,40.0
14982,6048,13,30.0
14983,6049,4,50.0
14984,6049,6,30.0
14985,6049,13,30.0
14986,6049,29,30.0
14987,6050,4,50.0
14988,6051,4,30.0
14989,6051,13,50.0
14990,6052,4,40.0
14991,6053,4,50.0
14992,6054,4,50.0
14993,6054,12,40.0
14994,6054,13,40.0
14995,6055,4,50.0
14996,6056,4,50.0
14997,6057,4,50.0
14998,6058,4,40.0
14999,6058,13,30.0
15000,6058,20,50.0
15001,6059,4,40.0
15002,6059,12,50.0
15003,6060,4,10.0
15004,6061,4,50.0
15005,6061,23,40.0
15006,6062,4,30.0
15007,6062,7,50.0
15008,6062,20,40.0
15009,6063,4,50.0
15010,6063,8,50.0
15011,6064,4,40.0
15012,6065,4,30.0
15013,6065,7,50.0
15014,6065,10,50.0
15015,6065,27,30.0
15016,6066,4,50.0
15017,6067,4,50.0
15018,6068,4,50.0
15019,6068,6,50.0
15020,6069,4,50.0
15021,6069,23,40.0
15022,6070,4,50.0
15023,6071,4,50.0
15024,6072,4,50.0
15025,6072,10,50.0
15026,6072,12,40.0
15027,6072,30,50.0
15028,6073,4,50.0
15029,6073,12,50.0
15030,6073,30,50.0
15031,6074,4,50.0
15032,6074,6,50.0
15033,6075,4,50.0
15034,6075,14,50.0
15035,6076,4,50.0
15036,6077,4,50.0
15037,6077,22,50.0
15038,6078,4,50.0
15039,6079,4,30.0
15040,6079,19,30.0
15041,6080,4,50.0
15042,6081,4,50.0
15043,6081,6,50.0
15044,6082,4,50.0
15045,6083,4,50.0
15046,6083,26,50.0
15047,6084,4,50.0
15048,6085,4,40.0
15049,6086,4,50.0
15050,6087,4,50.0
15051,6088,4,50.0
15052,6089,4,40.0
15053,6089,7,50.0
15054,6089,8,50.0
15055,6089,16,50.0
15056,6089,30,40.0
15057,6090,4,50.0
15058,6091,4,40.0
15059,6092,4,50.0
15060,6093,4,50.0
15061,6094,4,50.0
15062,6095,4,40.0
15063,6095,10,50.0
15064,6096,4,50.0
15065,6096,10,50.0
15066,6097,4,30.0
15067,6097,9,40.0
15068,6098,4,40.0
15069,6099,4,50.0
15070,6100,4,10.0
15071,6101,4,40.0
15072,6101,21,40.0
15073,6101,25,40.0
15074,6102,4,50.0
15075,6103,4,50.0
15076,6104,4,50.0
15077,6105,4,50.0
15078,6106,4,40.0
15079,6107,4,50.0
15080,6108,4,50.0
15081,6109,4,50.0
15082,6109,6,50.0
15083,6109,12,50.0
15084,6109,14,40.0
15085,6109,20,50.0
15086,6109,23,50.0
15087,6109,28,50.0
15088,6110,4,50.0
15089,6111,4,50.0
15090,6112,4,50.0
15091,6113,4,50.0
15092,6113,6,50.0
15093,6114,4,50.0
15094,6114,11,50.0
15095,6115,4,50.0
15096,6116,4,40.0
15097,6117,4,40.0
15098,6118,4,10.0
15099,6118,17,50.0
15100,6119,4,50.0
15101,6119,20,50.0
15102,6120,4,50.0
15103,6121,4,50.0
15104,6122,4,50.0
15105,6123,4,40.0
15106,6124,4,50.0
15107,6124,22,50.0
15108,6125,4,30.0
15109,6126,4,50.0
15110,6127,4,50.0
15111,6128,4,50.0
15112,6128,7,50.0
15113,6128,10,50.0
15114,6129,4,50.0
15115,6130,4,50.0
15116,6130,10,40.0
15117,6131,4,50.0
15118,6132,4,50.0
15119,6133,4,50.0
15120,6134,4,40.0
15121,6134,6,50.0
15122,6134,22,40.0
15123,6135,4,50.0
15124,6136,4,40.0
15125,6136,8,30.0
15126,6137,4,50.0
15127,6138,4,50.0
15128,6138,22,50.0
15129,6139,4,40.0
15130,6140,4,50.0
15131,6141,4,40.0
15132,6142,4,40.0
15133,6143,4,50.0
15134,6143,6,50.0
15135,6144,4,50.0
15136,6145,4,50.0
15137,6146,4,50.0
15138,6146,7,50.0
15139,6147,4,50.0
15140,6148,4,50.0
15141,6149,4,50.0
15142,6150,4,50.0
15143,6150,10,50.0
15144,6151,4,50.0
15145,6152,4,50.0
15146,6153,4,50.0
15147,6153,6,50.0
15148,6154,4,50.0
15149,6154,8,40.0
15150,6154,11,50.0
15151,6155,4,50.0
15152,6156,4,50.0
15153,6156,14,50.0
15154,6157,4,50.0
15155,6157,12,50.0
15156,6158,4,50.0
15157,6159,4,50.0
15158,6160,4,50.0
15159,6161,4,50.0
15160,6162,4,50.0
15161,6163,4,50.0
15162,6164,4,50.0
15163,6164,12,50.0
15164,6164,30,40.0
15165,6165,4,50.0
15166,6166,4,50.0
15167,6166,29,50.0
15168,6167,4,50.0
15169,6168,4,40.0
15170,6169,4,50.0
15171,6170,4,50.0
15172,6170,7,50.0
15173,6170,29,40.0
15174,6170,30,40.0
15175,6171,4,40.0
15176,6171,6,40.0
15177,6172,4,50.0
15178,6173,4,50.0
15179,6174,4,50.0
15180,6175,4,40.0
15181,6175,6,50.0
15182,6176,4,50.0
15183,6176,10,50.0
15184,6177,4,40.0
15185,6177,12,30.0
15186,6177,22,40.0
15187,6178,4,50.0
15188,6179,4,40.0
15189,6179,29,20.0
15190,6180,4,50.0
15191,6180,6,40.0
15192,6180,8,50.0
15193,6180,20,40.0
15194,6180,28,30.0
15195,6181,4,50.0
15196,6181,8,50.0
15197,6182,4,50.0
15198,6182,9,50.0
15199,6183,4,50.0
15200,6184,4,50.0
15201,6184,10,40.0
15202,6184,12,50.0
15203,6184,15,40.0
15204,6184,16,50.0
15205,6184,21,50.0
15206,6184,28,40.0
15207,6185,4,40.0
15208,6185,7,50.0
15209,6185,10,20.0
15210,6185,15,30.0
15211,6186,4,50.0
15212,6187,4,50.0
15213,6188,4,40.0
15214,6189,4,40.0
15215,6190,4,50.0
15216,6191,4,50.0
15217,6191,29,50.0
15218,6192,4,40.0
15219,6193,4,50.0
15220,6193,7,50.0
15221,6194,4,50.0
15222,6195,4,50.0
15223,6195,7,50.0
15224,6196,4,40.0
15225,6196,24,30.0
15226,6197,4,50.0
15227,6198,4,50.0
15228,6198,11,50.0
15229,6199,4,50.0
15230,6200,4,50.0
15231,6200,31,20.0
15232,6201,4,20.0
15233,6202,4,50.0
15234,6202,22,40.0
15235,6203,4,40.0
15236,6203,29,50.0
15237,6203,33,40.0
15238,6204,4,50.0
15239,6204,12,40.0
15240,6205,4,20.0
15241,6205,6,20.0
15242,6205,7,50.0
15243,6206,4,50.0
15244,6207,4,50.0
15245,6208,4,50.0
15246,6209,4,50.0
15247,6209,15,50.0
15248,6209,26,40.0
15249,6210,4,50.0
15250,6210,12,50.0
15251,6211,4,50.0
15252,6212,4,40.0
15253,6212,6,50.0
15254,6212,9,50.0
15255,6212,12,50.0
15256,6212,15,40.0
15257,6212,17,50.0
15258,6212,28,50.0
15259,6212,30,30.0
15260,6212,31,40.0
15261,6213,4,50.0
15262,6214,4,50.0
15263,6214,7,50.0
15264,6214,16,50.0
15265,6215,4,50.0
15266,6216,4,40.0
15267,6216,16,50.0
15268,6217,4,40.0
15269,6218,4,40.0
15270,6219,4,50.0
15271,6220,4,50.0
15272,6220,6,50.0
15273,6220,15,40.0
15274,6221,4,40.0
15275,6222,4,50.0
15276,6223,4,50.0
15277,6223,8,50.0
15278,6224,4,30.0
15279,6224,12,40.0
15280,6224,15,50.0
15281,6224,22,30.0
15282,6225,4,50.0
15283,6225,15,40.0
15284,6226,4,40.0
15285,6226,7,50.0
15286,6226,8,50.0
15287,6226,11,50.0
15288,6227,4,30.0
15289,6228,4,50.0
15290,6229,4,40.0
15291,6229,11,40.0
15292,6230,4,50.0
15293,6231,4,50.0
15294,6231,8,40.0
15295,6232,4,50.0
15296,6233,4,50.0
15297,6234,4,50.0
15298,6234,29,40.0
15299,6235,4,50.0
15300,6235,6,40.0
15301,6236,4,40.0
15302,6237,4,40.0
15303,6238,4,40.0
15304,6239,4,50.0
15305,6240,4,50.0
15306,6241,4,50.0
15307,6241,15,40.0
15308,6241,22,50.0
15309,6242,4,50.0
15310,6243,4,50.0
15311,6244,4,50.0
15312,6244,20,40.0
15313,6245,4,50.0
15314,6246,4,50.0
15315,6247,4,40.0
15316,6248,4,50.0
15317,6249,4,40.0
15318,6250,4,50.0
15319,6251,4,50.0
15320,6252,4,50.0
15321,6252,6,50.0
15322,6252,10,50.0
15323,6252,11,50.0
15324,6253,4,50.0
15325,6253,14,40.0
15326,6253,21,50.0
15327,6253,29,40.0
15328,6254,4,50.0
15329,6254,8,50.0
15330,6255,4,50.0
15331,6256,4,50.0
15332,6257,4,40.0
15333,6258,4,30.0
15334,6259,4,50.0
15335,6260,4,50.0
15336,6261,4,50.0
15337,6262,4,40.0
15338,6262,15,40.0
15339,6262,22,40.0
15340,6263,4,40.0
15341,6263,6,40.0
15342,6264,4,50.0
15343,6265,4,50.0
15344,6266,4,50.0
15345,6266,12,50.0
15346,6267,4,40.0
15347,6268,4,50.0
15348,6269,4,50.0
15349,6269,7,50.0
15350,6270,4,50.0
15351,6271,4,50.0
15352,6271,14,40.0
15353,6271,21,40.0
15354,6272,4,50.0
15355,6273,4,50.0
15356,6274,4,50.0
15357,6274,8,50.0
15358,6274,12,40.0
15359,6275,4,50.0
15360,6276,4,50.0
15361,6276,6,50.0
15362,6277,4,30.0
15363,6278,4,50.0
15364,6278,17,50.0
15365,6279,4,50.0
15366,6280,4,50.0
15367,6280,19,10.0
15368,6280,29,50.0
15369,6281,4,40.0
15370,6281,6,40.0
15371,6282,4,50.0
15372,6282,12,50.0
15373,6282,14,50.0
15374,6283,4,50.0
15375,6284,4,50.0
15376,6284,6,40.0
15377,6284,8,40.0
15378,6284,12,40.0
15379,6284,29,20.0
15380,6285,4,50.0
15381,6286,4,50.0
15382,6287,4,50.0
15383,6287,16,50.0
15384,6287,23,50.0
15385,6288,4,50.0
15386,6289,4,50.0
15387,6289,12,50.0
15388,6290,4,50.0
15389,6290,6,40.0
15390,6290,10,40.0
15391,6291,4,50.0
15392,6292,4,50.0
15393,6293,4,50.0
15394,6294,4,50.0
15395,6295,4,50.0
15396,6295,17,50.0
15397,6295,28,40.0
15398,6295,29,40.0
15399,6295,30,40.0
15400,6296,4,50.0
15401,6296,29,20.0
15402,6297,4,50.0
15403,6298,4,50.0
15404,6299,4,50.0
15405,6299,7,50.0
15406,6300,4,50.0
15407,6301,4,50.0
15408,6302,4,50.0
15409,6303,4,40.0
15410,6304,4,40.0
15411,6305,4,50.0
15412,6306,4,50.0
15413,6306,17,40.0
15414,6307,4,50.0
15415,6308,4,50.0
15416,6309,4,50.0
15417,6310,4,50.0
15418,6311,4,50.0
15419,6311,6,50.0
15420,6311,21,30.0
15421,6311,22,40.0
15422,6312,4,50.0
15423,6312,29,40.0
15424,6312,30,40.0
15425,6313,4,40.0
15426,6314,4,50.0
15427,6314,8,50.0
15428,6314,15,50.0
15429,6314,22,50.0
15430,6314,30,30.0
15431,6315,4,50.0
15432,6315,12,50.0
15433,6316,4,50.0
15434,6316,12,30.0
15435,6317,4,50.0
15436,6318,4,50.0
15437,6319,4,50.0
15438,6320,4,50.0
15439,6320,17,50.0
15440,6320,31,40.0
15441,6321,4,50.0
15442,6322,4,50.0
15443,6323,4,50.0
15444,6324,4,40.0
15445,6325,4,50.0
15446,6325,10,40.0
15447,6325,22,40.0
15448,6325,32,40.0
15449,6326,4,50.0
15450,6327,4,30.0
15451,6328,4,50.0
15452,6329,4,50.0
15453,6329,12,40.0
15454,6330,4,50.0
15455,6330,21,50.0
15456,6331,4,50.0
15457,6332,4,50.0
15458,6333,4,50.0
15459,6333,16,40.0
15460,6334,4,50.0
15461,6335,4,50.0
15462,6336,4,50.0
15463,6337,4,50.0
15464,6337,29,30.0
15465,6338,4,50.0
15466,6339,4,30.0
15467,6340,4,50.0
15468,6341,4,30.0
15469,6342,4,50.0
15470,6343,4,10.0
15471,6344,4,40.0
15472,6344,10,50.0
15473,6345,4,50.0
15474,6346,4,50.0
15475,6347,4,40.0
15476,6347,12,40.0
15477,6348,4,50.0
15478,6349,4,40.0
15479,6349,21,40.0
15480,6350,4,50.0
15481,6351,4,40.0
15482,6351,25,30.0
15483,6352,4,50.0
15484,6353,4,50.0
15485,6354,4,50.0
15486,6354,23,40.0
15487,6355,4,50.0
15488,6356,4,50.0
15489,6356,6,30.0
15490,6357,4,30.0
15491,6358,4,50.0
15492,6358,17,50.0
15493,6359,4,50.0
15494,6359,15,50.0
15495,6360,4,40.0
15496,6361,4,50.0
15497,6362,4,50.0
15498,6362,6,50.0
15499,6363,4,50.0
15500,6363,6,40.0
15501,6363,29,40.0
15502,6364,4,50.0
15503,6365,4,50.0
15504,6366,4,50.0
15505,6367,4,50.0
15506,6367,6,40.0
15507,6367,14,40.0
15508,6367,17,40.0
15509,6368,4,50.0
15510,6368,6,50.0
15511,6368,15,50.0
15512,6368,23,50.0
15513,6368,30,50.0
15514,6369,4,50.0
15515,6370,4,40.0
15516,6370,30,40.0
15517,6371,4,40.0
15518,6371,12,40.0
15519,6372,4,40.0
15520,6373,4,50.0
15521,6374,4,40.0
15522,6375,4,50.0
15523,6375,22,50.0
15524,6376,4,50.0
15525,6377,4,50.0
15526,6378,4,30.0
15527,6378,8,50.0
15528,6378,12,50.0
15529,6378,15,50.0
15530,6379,4,50.0
15531,6379,12,50.0
15532,6380,4,50.0
15533,6381,4,40.0
15534,6382,4,50.0
15535,6382,17,40.0
15536,6383,4,40.0
15537,6384,4,50.0
15538,6384,10,50.0
15539,6384,29,40.0
15540,6385,4,50.0
15541,6386,4,50.0
15542,6387,4,50.0
15543,6387,19,10.0
15544,6388,4,50.0
15545,6389,4,40.0
15546,6390,4,50.0
15547,6390,29,40.0
15548,6390,30,50.0
15549,6391,4,50.0
15550,6391,6,50.0
15551,6391,9,50.0
15552,6391,30,10.0
15553,6391,33,40.0
15554,6392,4,50.0
15555,6392,6,50.0
15556,6393,4,40.0
15557,6394,4,50.0
15558,6395,4,50.0
15559,6396,4,40.0
15560,6397,4,50.0
15561,6398,4,50.0
15562,6399,4,50.0
15563,6400,4,50.0
15564,6401,4,50.0
15565,6402,4,40.0
15566,6403,4,50.0
15567,6404,4,40.0
15568,6404,8,50.0
15569,6404,24,40.0
15570,6405,4,50.0
15571,6405,17,50.0
15572,6405,22,50.0
15573,6406,4,50.0
15574,6406,10,50.0
15575,6406,26,50.0
15576,6406,28,40.0
15577,6407,4,50.0
15578,6408,4,50.0
15579,6408,6,50.0
15580,6408,20,40.0
15581,6408,29,30.0
15582,6409,4,50.0
15583,6409,10,40.0
15584,6409,21,40.0
15585,6410,4,50.0
15586,6411,4,40.0
15587,6411,6,50.0
15588,6412,4,50.0
15589,6413,4,50.0
15590,6413,28,40.0
15591,6414,4,50.0
15592,6415,4,50.0
15593,6416,4,40.0
15594,6417,4,40.0
15595,6417,6,50.0
15596,6417,7,50.0
15597,6417,10,50.0
15598,6417,21,50.0
15599,6418,4,40.0
15600,6419,4,50.0
15601,6420,4,50.0
15602,6421,4,40.0
15603,6422,4,40.0
15604,6423,4,50.0
15605,6424,4,40.0
15606,6424,29,50.0
15607,6425,4,40.0
15608,6426,4,50.0
15609,6427,4,40.0
15610,6427,8,50.0
15611,6427,14,40.0
15612,6427,28,40.0
15613,6428,4,50.0
15614,6429,4,40.0
15615,6430,4,50.0
15616,6430,14,20.0
15617,6431,4,50.0
15618,6432,4,50.0
15619,6433,4,30.0
15620,6434,4,50.0
15621,6434,11,50.0
15622,6434,17,50.0
15623,6434,23,50.0
15624,6435,4,50.0
15625,6436,4,50.0
15626,6437,4,20.0
15627,6438,4,50.0
15628,6438,6,50.0
15629,6439,4,20.0
15630,6440,4,50.0
15631,6441,4,50.0
15632,6442,4,40.0
15633,6443,4,50.0
15634,6444,4,50.0
15635,6445,4,50.0
15636,6446,4,30.0
15637,6447,4,50.0
15638,6448,4,40.0
15639,6448,15,40.0
15640,6448,32,30.0
15641,6449,4,40.0
15642,6449,10,40.0
15643,6450,4,50.0
15644,6451,4,40.0
15645,6452,4,40.0
15646,6452,6,50.0
15647,6452,25,50.0
15648,6453,4,40.0
15649,6454,4,50.0
15650,6454,14,50.0
15651,6455,4,50.0
15652,6456,4,50.0
15653,6457,4,50.0
15654,6457,14,50.0
15655,6457,15,40.0
15656,6457,22,50.0
15657,6457,30,30.0
15658,6458,4,40.0
15659,6459,4,40.0
15660,6459,9,50.0
15661,6459,17,50.0
15662,6460,4,50.0
15663,6460,9,50.0
15664,6460,16,30.0
15665,6461,4,50.0
15666,6461,8,50.0
15667,6461,22,50.0
15668,6462,4,50.0
15669,6463,4,40.0
15670,6464,4,40.0
15671,6465,4,30.0
15672,6466,4,40.0
15673,6467,4,40.0
15674,6467,6,50.0
15675,6468,4,50.0
15676,6469,4,50.0
15677,6470,4,50.0
15678,6470,6,50.0
15679,6470,8,50.0
15680,6470,22,50.0
15681,6470,30,50.0
15682,6471,4,50.0
15683,6472,4,50.0
15684,6472,19,50.0
15685,6473,4,50.0
15686,6473,8,40.0
15687,6474,4,40.0
15688,6474,8,50.0
15689,6474,12,50.0
15690,6474,17,50.0
15691,6475,4,50.0
15692,6476,4,50.0
15693,6476,8,50.0
15694,6477,4,50.0
15695,6478,4,40.0
15696,6478,7,50.0
15697,6479,4,40.0
15698,6480,4,50.0
15699,6480,28,50.0
15700,6481,4,50.0
15701,6482,4,50.0
15702,6483,4,40.0
15703,6484,4,50.0
15704,6484,8,50.0
15705,6484,15,50.0
15706,6484,23,50.0
15707,6485,4,40.0
15708,6485,6,50.0
15709,6485,7,40.0
15710,6485,12,40.0
15711,6486,4,50.0
15712,6487,4,50.0
15713,6488,4,50.0
15714,6489,4,50.0
15715,6489,15,50.0
15716,6489,25,50.0
15717,6490,4,40.0
15718,6491,4,50.0
15719,6492,4,50.0
15720,6492,8,40.0
15721,6493,4,50.0
15722,6493,9,50.0
15723,6493,14,50.0
15724,6493,17,50.0
15725,6493,23,50.0
15726,6493,24,50.0
15727,6493,25,50.0
15728,6493,30,50.0
15729,6494,4,40.0
15730,6495,4,50.0
15731,6495,21,40.0
15732,6496,4,50.0
15733,6497,4,50.0
15734,6498,4,40.0
15735,6499,4,40.0
15736,6499,10,40.0
15737,6500,4,50.0
15738,6501,4,50.0
15739,6501,25,50.0
15740,6502,4,40.0
15741,6502,17,50.0
15742,6503,4,40.0
15743,6503,15,40.0
15744,6504,4,50.0
15745,6505,4,40.0
15746,6506,4,50.0
15747,6507,4,50.0
15748,6507,29,30.0
15749,6508,4,50.0
15750,6509,4,30.0
15751,6510,4,50.0
15752,6510,15,40.0
15753,6510,16,50.0
15754,6510,21,40.0
15755,6511,4,50.0
15756,6511,10,40.0
